id,budget,production_companies,production_countries,revenue,spoken_languages,genres,runtime,tagline,crew,cast-name
1292495,0,[],[],0,[],['Documentary'],90,,{'Director': 'Ryan Smith'},[]
1231180,0,"['Tempest Film', 'Lotus-Film', 'ORF']","['Germany', 'Austria']",947881,['German'],['Drama'],98,,"{'Director': 'Georg Maas', 'Writer': 'Georg Maas'}","['Henriette Confurius', 'Sabin Tambrea', 'Manuel Rubey', 'Daniela Golpashin', 'Leo Altaras', 'Luise Aschenbrenner', 'Alma Hasun', 'Peter Moltzen', 'Kristian Wanzl Nekrasov']"
1000888,0,"['Mamma Roman', ""Kick'n Rush"", 'Charades']",['France'],0,['French'],"['Drama', 'Comedy']",95,,"{'Director': 'Jean-Christophe Meurisse', 'Screenplay': 'Amélie Philippe', 'Director of Photography': 'Javier Ruiz Gómez', 'Producer': 'Nicolas Descalles', 'Post Production Supervisor': 'Fabien Trampont', 'Second Assistant Director': 'Savannah Delcamp-Risse', 'First Assistant Director': 'Hugo Le Gourrierec', 'Third Assistant Director': 'Romane Isabella', 'Sound Re-Recording Mixer': 'Simon Apostolou', 'Sound Editor': 'Lucas Héberlé', 'Sound Mixer': 'Lucas Héberlé', 'Boom Operator': 'Nina Maini', 'Sound Assistant': 'Thibaud Ruiz-Lopez', 'First Assistant ""B"" Camera': 'Romain Baudéan', 'Additional Second Assistant Camera': 'Lorraine Delgado', 'Gaffer': 'Louis Izaret', 'Electrician': 'Louis Sechaud', 'Assistant Editor': 'Morgane Vautey', 'Location Scout': 'Caroline Vandenbussche', 'Music Supervisor': 'Thibault Deboaisne', 'Editor': 'Flora Volpelière', 'Production Design': 'Hervé Redoules', 'Makeup Artist': 'Romaric Colombini', 'Makeup Department Head': 'Alexandra Bredin', 'Unit Manager': 'Maud Quiffet', 'Special Effects Supervisor': 'Peyo Jolivet', 'Key Grip': 'Clément Hervouet', 'Grip': 'Benoit Neels', 'Extras Casting': 'Claire Linas'}","['Delphine Baril', 'Charlotte Laemmel', 'Laurent Stocker', 'Gaëtan Peau', 'Juana Acosta', 'Anthony Paliotti', 'Philippe Rebbot', 'Jonathan Cohen', 'Nora Hamzawi', 'Vincent Dedienne', 'Thomas VDB', 'Aymeric Lompret', 'Anne-Lise Heimburger']"
1297526,0,['O2 Filmes'],['Brazil'],0,[],['Comedy'],0,,"{'Director': 'Quico Meirelles', 'Writer': 'Felipe Poroger'}","['Augusto Madeira', 'Calvin Kupstas', 'Cecília Homem de Mello', 'Dan Stulbach', 'Fabinho Nepo', 'Felipe Poroger', 'Juliana Araujo', 'Júnior Lopes', 'Leandro Ramos', 'Maria Fátima da Conceição', 'Martha Nowill']"
1297508,0,[],['Brazil'],0,[],"['Animation', 'Comedy']",0,,"{'Director': 'Rubens Caetano', 'Writer': 'Diego Lacerda', 'Producer': 'Paulo Victor Castanheira'}","['Ana Priscila', 'David Péricles', 'Júlio Pereira', 'Elizabeth Gomes', 'Natali Assunção', 'Diego Lacerda', 'Victor Laet']"
1297506,0,"['Heartwood Regional Theater Company', 'Lincoln Academy']",[],0,[],[],0,You've won more than you realize...,"{'Director': 'Griff Braley', 'Writer': 'Elias Bassett', 'Director of Photography': 'David Martinez', 'Cinematography': 'Annalise Garnett', 'Camera Operator': 'Annalise Garnett', 'Assistant Director': 'Elias Bassett'}","['Kayla Cruz', 'Sophia Scott', 'Benno Hennig', 'Anna Lupien', 'Nanette Hennig Fraser', 'Ben Hauptman', 'Tim Cunningham', 'Katelyn Prior', 'Taylin Lowe', 'Mitchell Straus', 'Nathaniel Hufnagel', 'Felix Cunningham', 'Mica Houghton', ""Brian O'Mahoney""]"
1297499,100,[],['United States of America'],0,[],"['Action', 'Animation', 'Science Fiction']",17,Time to go robot hunting.,{'Director': 'Peter Dudka'},[]
1297370,500,[],['United States of America'],0,['English'],['Drama'],7,,"{'Director of Photography': 'Eduardo Ecker', 'Producer': 'Raman Nimmala', 'Gaffer': 'Longjie Chen', 'Director': 'Alek Abate', 'Writer': 'Alek Abate', 'Editor': 'Alek Abate', 'Co-Producer': 'Alek Abate', 'Script Supervisor': 'Jingwen Fang', 'Sound Recordist': 'Kaustubh Singh', 'Assistant Director': 'Chili Shi', 'Sound Mixer': 'Vinny Alfano', 'Colorist': 'Joseph A. Woo'}","['Julieta Gozalo-Michaud', 'Dylan Lesch', 'Aaron Murphy']"
1297339,0,[],['United States of America'],0,['English'],[],0,,"{'Director': 'David Lynch', 'Producer': 'David Lynch', 'Writer': 'David Lynch'}",[]
1297238,0,[],['China'],0,['Mandarin'],"['Drama', 'Comedy']",0,,"{'Director': 'Wei Shujun', 'Writer': 'Zhai Yixiang'}","['Huang Xiaoming', 'Lu Hsiao-Fen', 'Zu Feng', 'Yang Caiyu', 'Jia Zhangke']"
1297168,0,[],[],0,['Spanish'],['Documentary'],0,,"{'Director': 'Pedro Ponce', 'Writer': 'Pedro Ponce', 'Producer': 'Alejandra Guzzo', 'Editor': 'Juan Mascaró', 'Director of Photography': 'Pablo Norry Pulido', 'Sound': 'Fernando Galucci', 'Music': 'Sebastián Suárez'}",['Carlos Sosa More']
1297124,0,[],['Brazil'],0,[],['Documentary'],0,,"{'Director': 'Rodrigo Hinrichsen', 'Producer': 'Rodrigo Hinrichsen', 'Writer': 'Rodrigo Hinrichsen'}",[]
1297121,0,[],['Brazil'],0,[],"['Drama', 'Romance']",0,,"{'Director': 'Daniel Alvim', 'Writer': 'Daniel Alvim', 'Producer': 'Helena Ranaldi'}","['Helena Ranaldi', 'Patricia Gasppar', 'Márcia de Oliveira', 'Luciano Gatti', 'Rogério Romera', 'Marcelo Marothy']"
1297117,0,[],['Brazil'],0,[],"['Documentary', 'Animation']",0,,"{'Director': 'Thais Fernandes', 'Co-Director': 'Rafael Corrêa', 'Writer': 'Ma Villa Real', 'Producer': 'Paola Wink'}",['Rafael Corrêa']
987462,0,[],['South Korea'],0,['Korean'],['Comedy'],113,,{'Director': 'Gwang Jin'},"['Geum Sae-rok', 'Ryu Kyung-soo', 'Kang Yeong-seok']"
1292795,0,[],[],0,['Italian'],"['Documentary', 'History']",0,,{'Director': 'Simone Manetti'},"['Silvio Berlusconi', 'Anne Sinclair', 'Jack Lang']"
1165381,0,[],[],0,[],['Thriller'],98,,{},[]
1238182,0,[],[],0,['English'],['Science Fiction'],18,She must decide between love and illusion,{'Director': 'Kryzz Gautier'},"['Grasie Mercedes', 'Jess Adams', 'Christopher Rivas', 'Juliana Aidén Martinez']"
1193696,0,[],"['France', 'Italy']",0,['Italian'],['Documentary'],0,,{'Director': 'Alfonso Pinto'},[]
1283998,0,[],[],0,['Japanese'],"['Comedy', 'Romance']",97,,{'Director': 'Kôji Kawano'},"['Ryotaro Akazawa', 'Kensuke Takahashi', 'Hikaru Aoyama', 'Sakurai Yuki', 'Rie Shibata', 'Hiroki Sana', 'Takashi Nagayama', 'Kenta Kamakari']"
967265,0,['Studio Sign'],['Japan'],0,['Japanese'],"['Animation', 'Music']",0,,{},[]
1084849,0,"['Marvelous Productions', 'Noname Films', 'Alba Films']",['France'],0,['French'],"['Comedy', 'Romance']",0,,"{'Director': 'Emmanuelle Belohradsky', 'Writer': 'Jérôme Boivin', 'Music': 'Thomas Enhco', 'Executive Producer': 'Antoine Théron', 'Director of Photography': 'Jérôme Alméras', 'Producer': 'Nicholas Nonon', 'Location Manager': 'Séverine Leduc', 'Production Director': 'Fabrice Gilbert', 'Costume Design': 'Anne-Sophie Gledhill', 'Script': 'Annick Reipert', 'First Assistant Director': 'Inès de la Bévière', 'Editor': 'Nicolas Demaison', 'Sound Engineer': 'Rafael Ridao'}","['Victor Belmondo', 'Galatéa Bellugi', 'Inas Chanti', 'Charline Ben Larbi', 'Antoine Levannier', 'Frédéric Maranber', 'Natte You']"
1249224,0,"['Elo Studios', 'Latitude Filmes']",['Brazil'],0,['Portuguese'],['Drama'],0,,"{'Director': 'Dufflair Barradas', 'Writer': 'Eduardo Ribeiro'}","['Suzana Pires', 'Lis Luciddi', 'Odilon Wagner', 'Luciano Bortoluzzi', 'Sandro Lucose', 'Laíze Câmara']"
1291192,0,[],['Hong Kong'],0,"['Cantonese', 'English']",['Drama'],0,,"{'Director': 'Lam Wai In', 'Writer': 'Lam Wai In'}","['Sabrina Man', 'Ng Fung Ming']"
1272714,0,"['National Film Development Corporation of India', 'Films Division of India']",[],0,"['English', 'Hindi']",['Documentary'],40,A MAN WHO MAKES MOUNTAIN SMILE,"{'Director': 'Aaditrie Dipika', 'Creative Director': 'Advitya Ray', 'Editor': 'Advitya Ray', 'Cinematography': 'Kangkan Bora', 'Assistant Art Director': 'Swapnil Jain', 'Sound Engineer': 'Manthan Singh Rajput', 'Writer': 'Advitya Ray', 'Still Photographer': 'Advitya Ray', 'Thanks': 'Kapil Wadhwa'}","['Amitabh Bachchan', 'Dia Mirza', 'Anil Prakash Joshi', 'Pushkar Singh Dhami', 'Bhagat Singh Koshyari', 'Narendra Modi']"
1291215,0,[],[],0,[],"['Documentary', 'Drama', 'TV Movie', 'Romance']",0,,{'Director': 'Nagy Anikó Mária'},"['Martin Mészáros', 'Ágnes Barta', 'Zoltán Gyöngyösi', 'Mari Nagy', 'Barnabás Horkay', 'Mihály Kaszás', 'Zoltán Rajkai']"
1255404,0,[],['Brazil'],0,['Portuguese'],['Documentary'],0,,"{'Director': 'Arthur B. Senra', 'Editor': 'Arthur B. Senra', 'Sound Designer': 'Pedro Durães', 'Mixing Engineer': 'Pedro Durães', 'Camera Operator': 'Filipe Chaves', 'Animation': 'Raquel Pinheiro', 'Music': 'Marcílio Menezes', 'Script': 'Arthur B. Senra', 'Producer': 'Fernando Torres', 'Drone Operator': 'Paola Evangelista'}","['Rômulo Costa e Silva', 'Cassio Fernandino', 'Valéria Marques Almeida', 'Clair (Izinho) José Benfica', 'Fernando Torres', 'Ângela A. Lutterbach', 'LOR', 'João Bosco Senra', 'Cleusa (Nem) Benfica', 'Luiza Gomes do Nascimento', 'João das Neves', 'Dércio Marques', 'Titane', 'Marku Ribas', 'Doroty Marques', 'Mauricio Tizumba', 'Gil da Mata', 'João Terra', 'Dicão Benfica', 'Maria Dalce', 'Flávio Cerezo', 'Paulinho Pedra Azul', 'Marcílio Menezes']"
1147750,0,"['Michigan Films', 'Ecce Films']","['Belgium', 'France']",0,['French'],['Drama'],69,,"{'Director': 'Éléonore Saintagnan', 'Writer': 'Éléonore Saintagnan', 'Director of Photography': 'Michaël Capron', 'Editor': 'Julie Naas', 'Sound Editor': 'Julie Brenta', 'Sound Mixer': 'Rémi Gérard', 'Producer': 'Sébastien Andres', 'Co-Producer': 'Emmanuel Chaumet', 'Music': 'Gaétan Campos'}","['Jean-Benoît Ugeux', 'Éléonore Saintagnan', ""Anna Turluc'h"", 'Wayne Standley', 'Rosemary Standley']"
1285425,0,[],['United States of America'],0,['English'],['Animation'],7,,"{'Director': 'Wyatt Carson', 'Score Engineer': 'Mollie  Mayer'}",[]
1027588,0,[],['Taiwan'],0,['Mandarin'],['Drama'],0,,"{'Writer': 'Wen-Hsing You', 'Producer': 'Tsai-Yang Tang', 'Executive Producer': 'Eric Liang', 'Director': 'Po-Hao Hung', 'Director of Photography': 'Chou Yi-Wen'}","['Rexen Cheng Jen-Shuo', 'Mandy Wei', 'Vivian Hsu', 'Lun OuYang', 'Cheng Chih-wei', 'Alice Tsai-yi Huang', 'Hung-Chieh Chiang', 'Ming-Shuai Shih']"
1285431,0,[],['Estonia'],0,['Estonian'],['Animation'],5,,{'Director': 'Ada Napiorkowski'},[]
1290895,100,[],[],0,[],['Comedy'],7,,"{'Director': 'Nicholas Adamson', 'Writer': 'Nicholas Adamson', 'Editor': 'Nicholas Adamson', 'Music Arranger': 'Nicholas Adamson', 'Cinematography': 'Nicholas Adamson'}","['Joe Zalias', 'Nicholas Adamson']"
1283688,0,['I.Syoot Multimedia Production'],['Philippines'],0,['Tagalog'],['Music'],120,,"{'Director': 'Hanz Florentino', 'Story': 'Jenie Chan', 'Musical': 'Jenie Chan', 'Screenplay': 'Jeff Ocampo', 'Executive Producer': 'Jane Foronda', 'Art Direction': 'Laura Rivera-Aguila', 'Director of Photography': 'Pantit Pablo', 'Editor': 'Hanz Florentino', 'Assistant Director': 'Neljan Angeles', 'Music Arranger': 'Frenyx Tarongoy', 'Visual Effects': 'Joeric Navalatan', 'Sound': 'Daven Montes', 'Costume Designer': 'Jeck Domilom'}","['Dennah Bautista', 'James Mavie Estrella', 'Ramjean Entera', 'Santino Juan Santiago', 'Venice Bismonte', 'Dominic Ochoa', 'Chai Fonacier', 'Qhlouey Moreno', 'Prince Espana', 'Butchoy Ubaldo', 'Rollie Inocencio', 'Aileen Sahibad', 'Cath Salazar', 'Jeffrey Hidalgo', 'Leslie Hidalgo', 'Cai Cortez', 'Trina Tolentino']"
1291307,0,['Coisa de Cinema'],['Brazil'],0,['Portuguese'],"['Thriller', 'Drama']",140,,"{'Director': 'Cláudio Marques', 'Producer': 'Marília Hughes', 'Editor': 'João Salaviza', 'Cinematography': 'Flávio Rebouças', 'Executive Producer': 'Marília Hughes', 'Screenplay': 'Cláudio Marques', 'First Assistant Director': 'Adler Paz', 'Production Director': 'Karina Paz', 'Casting Producer': 'Heraldo de Deus', 'Art Direction': 'Moacyr Gramacho', 'Sound': 'Ana Luiza Penna', 'Original Music Composer': 'Ubiratan Marques', 'Sound Mixer': 'Lucas Coelho', 'Sound Designer': 'Lucas Coelho', 'Costume Design': 'Teresa Abreu', 'Makeup Artist': 'Jade Alves'}","['Clara Paixão', 'Daniel Farias', 'Evelin Buchegger', 'Edvana Carvalho', 'Hamilton Borges', 'Márcia Limma', 'Heraldo de Deus', 'Vladimir Brichta', 'Diana Magnavita', 'Cândida de Deus', 'Luiz Pepeu', 'Jean Pedro', 'Rai Alves', 'Agnaldo Lopes', 'Luiz Buranga', 'Alba Soares', 'Antônio Fábio', 'Marcus Dilli', 'Sabrina Bispo']"
1289122,0,[],[],0,[],['Comedy'],0,Cup 2024,{},[]
1289122,0,[],[],0,[],['Comedy'],0,Cup 2024,{},[]
1285171,0,[],['United States of America'],0,[],"['Crime', 'Thriller']",7,,"{'Director': 'Zachary Frazier', 'Writer': 'Zachary Frazier', 'Producer': 'Zachary Frazier'}","['Zachary Frazier', 'Cathy Frazier']"
742869,0,"['ONF | NFB', 'Mikrofilm']","['Canada', 'Norway']",0,[],['Animation'],17,,{'Director': 'Torill Kove'},[]
1186947,0,"['Tx Filmes', 'Paris Entretenimento', 'Claro', 'Telecine', 'RioFilme']",['Brazil'],0,['Portuguese'],"['Drama', 'Crime']",0,,"{'Director': 'João Wainer', 'Writer': 'Thaís Nunes', 'Book': 'Raquel de Oliveira'}","['Maria Bomani', 'Jean Amorim', 'Milhem Cortaz', 'Wilson Rabelo', 'MC Marechal', 'JP Rufino', 'Natália Lage', 'Natália Deodato', 'Thaís Gullin', 'Michely Gabriely', 'Otto', 'Kelner Macêdo', 'Antonio Benício', 'Julio Adrião', 'Jéssica Barbosa', 'Zé Mário Farias', 'Evaldo Macarrão', 'Jeckie Brown', 'Paulo Guidelly', 'Pierre Santos', 'João Vitor Nascimento', 'Vitor Feitosa', 'Marcello Melo']"
1248087,0,[],[],0,[],[],0,,"{'Director': 'Maike Conway', 'Director of Photography': 'Tobias Tempel'}","['Serhat Perhat', 'Joanna Mintcheva']"
1259536,1760,[],['France'],0,['French'],"['Drama', 'Romance']",0,Based on Émile Zola's novel Thérèse Raquin,"{'Director': 'Célia Toukal', 'Original Story': 'Émile Zola'}","['Rafael Vanister', 'Bernadette Jaeger', 'Tao Tafani', 'Valérie Sarah Latgé', 'Frederic  Bouchar', 'Mayor Canovas', 'Sarah Vilao Matado', 'Billy']"
1151536,0,['Abaam Movies'],['India'],0,['Malayalam'],[],0,,"{'Director': 'Boban Samuel', 'Writer': 'Ajish Thomas', 'Story': 'Jexson Antony', 'Producer': 'Abraham Mathew', 'Art Direction': 'Sahas Bala', 'Costume Designer': 'Arun Manohar', 'Production Controller': 'Deepak Parameshwaran', 'Makeup Artist': 'Jithesh Poyya', 'Director of Photography': 'Vivek Menon', 'Original Music Composer': 'Ouseppachan', 'Lyricist': 'Sinto Sunny', 'Sound Designer': 'M. R. Rajakrishnan', 'Editor': 'Ratheesh Raj'}","['Soubin Shahir', 'Namitha Pramod', 'Dileesh Pothan', 'Manoj K U', 'Shanthi Krishna', 'Vineeth Thattil David', 'Dhyan Sreenivasan', 'Arya Babu']"
1105682,0,"['Abhishek Films', 'Passion Studios']",['India'],0,['Malayalam'],"['Thriller', 'Drama']",0,,"{'Presenter': 'Jeethu Joseph', 'Director': 'Arfaz Ayub', 'Producer': 'Sudhan Sundaram', 'Director of Photography': 'Appu Prabhakar', 'Dialogue': 'Adam Ayub', 'Editor': 'Deepu Joseph', 'Costume Design': 'Linta Jeethu', 'Lyricist': 'Vinayak Sasikumar', 'Assistant Director': 'Trupti Mehta', 'Makeup Designer': 'Ronex Xavier', 'Still Photographer': 'Nandhu Gopalakrishnan', 'Production Controller': 'Pranav Mohan', 'Finance': 'Jeevan Ram', 'Line Producer': 'Alexander Naas', 'Sound Designer': 'Jayadevan Chakkadath', 'Action Director': 'Ramkumar Periyasamy', 'Original Music Composer': 'Vishal Chandrasekhar', 'Production Design': 'Prem Navas', 'Writer': 'Arfaz Ayub'}","['Asif Ali', 'Sharafudheen', 'Amala Paul']"
1078009,25000,['Big Hug Picture & Sound'],['United States of America'],0,['English'],"['Drama', 'Romance', 'Science Fiction']",118,,"{'Director': 'Patrick VanZandt', 'Writer': 'Patrick VanZandt'}","['Jared Trevino', 'Lexi Simonsen', 'Matthew Kirkwood', 'Allan Weedman', 'Lynn Haro', 'Jackson Shipman', 'Lucas Ovalle', ""Duane Dell'Amico"", 'Enya Umanzor']"
1293538,0,['Shochiku'],['Japan'],0,['Japanese'],['Comedy'],0,,"{'Director': 'Tetsu Maeda', 'Book': '佐藤愛子', 'Writer': 'Satomi Oshima', 'Producer': 'Arimasa Okada'}","['Mitsuko Kusabue', 'Toshiaki Karasawa', 'Miki Maya', 'Sawako Fujima', 'Tae Kimura', 'Mamoru Miyano', 'Sennosuke.K', 'Runa Nakashima', 'Joe Odagiri', 'Michiko Shimizu', 'LiLiCo', 'Hikari Ishida', 'Koki Mitani']"
1296844,0,[],[],0,['English'],[],96,,{'Director': 'John Carlos Frey'},[]
1285270,0,[],[],0,"['English', 'Italian']","['Romance', 'Drama']",84,,{},"['Hunter King', 'Michele Rosiello']"
1286271,0,['El Mundo Real'],[],0,[],['Thriller'],0,,"{'Director': 'Luc da Silveira', 'Producer': 'Nina da Silveira', 'Production Executive': 'Nina da Silveira', 'Sound': 'Felipe ""Fiu"" Gonçalves', 'Original Music Composer': 'Felipe Fiedler', 'Editor': 'Luc da Silveira', 'VFX Artist': 'Guilherme S. Machado'}",[]
1266375,0,['Morgane Production'],['France'],0,[],['Music'],0,,{'Director': 'François Goetghebeur'},['Mika']
1195810,0,['Violeta Cine'],['Mexico'],0,"['Spanish', 'English']","['Comedy', 'Drama']",76,,"{'Director': 'Diego Hernández', 'Producer': 'Melissa Castañeda', 'Writer': 'Diego Hernández', 'Cinematography': 'Sebastian Molina Ruíz', 'Sound Recordist': 'Laura Carrillo', 'Assistant Camera': 'Samahil Borbón'}","['Annya Katerina', 'Guillermo López']"
1297128,0,[],['Brazil'],0,[],['Drama'],0,,"{'Director': 'Antonio Fargoni', 'Writer': 'Antonio Fargoni', 'Producer': 'Alexandre Guimarães'}",['Alexandre Guimarães']
1297125,0,[],['Brazil'],0,"['Spanish', 'Portuguese']",['Documentary'],0,,"{'Director': 'Mari Moraga', 'Writer': 'André Luís Garcia', 'Producer': 'Marília Garske', 'Executive Producer': 'Eduarda Galvão'}",[]
1267521,0,"['四川光影深处文化传播有限公司', '嘉行星光（重庆）影视文化有限公司', '上海喧南文化传播合伙企业（有限合伙）', '北京众星闪耀影视传媒有限公司', '上海佐良文化传媒中心', '道来影业（北京）有限公司']",['China'],0,['Mandarin'],"['Drama', 'Documentary']",103,,"{'Director': 'Guo Ke', 'Executive Producer': 'Zhang Xinyi'}","['Caiping Wang', 'Chen Yi Sha', 'Jing Li', 'Zhang Yao', '刘小天']"
1291425,0,[],[],0,['Portuguese'],[],102,,"{'Director': 'Quentin Delaroche', 'Writer': 'Quentin Delaroche', 'Producer': 'Quentin Delaroche', 'Sound': 'Quentin Delaroche', 'Cinematography': 'Quentin Delaroche', 'Editor': 'Quentin Delaroche'}",[]
1155516,0,[],[],0,[],['Horror'],0,Slash. Snap. Send.,"{'Writer': 'Brittney Greer', 'Director': 'Brittney Greer', 'Producer': 'Brittney Greer', 'Cinematography': 'David M. Watson', 'First Assistant Director': 'Tyler Foreman', 'Sound': 'Robert Murdaugh', 'First Assistant Camera': 'Clayton Potter'}","['Emma Reinagel', ""Aline O'Neill"", 'Cameron Mabie', 'Graham Weldin', 'Kodie Brown', 'Jack Cathcart', 'Chloe Jewell', 'Grace Bacino', 'Taryn Jennifer Huffman']"
1294450,0,[],['Kazakhstan'],0,['Kazakh'],['Drama'],0,,{'Director': 'Zhanbolat Khairullin'},[]
999147,1100000,"['KinoElektron', 'Trilema', 'MPM Film', 'Red Lion', 'ARTE France Cinéma', 'Easy Riders Films', 'Kinorama']","['Croatia', 'France', 'Luxembourg', 'Serbia']",0,"['French', 'Serbian']",['Drama'],98,,"{'Director': 'Vladimir Perišić', 'Director of Photography': 'Simon Beaufils', 'Writer': 'Vladimir Perišić', 'Producer': 'Nadia Turincev', 'Co-Producer': 'Vincent Quénault', 'Unit Manager': 'Nikola Ognjanovic', 'Second Assistant Director': 'Branislav Kostić', 'First Assistant Director': 'Vidan Miljković', 'Production Sound Mixer': 'Viktor Grabar', 'Foley Recordist': 'Ken Nnganyadi', 'Sound Designer': 'Ken Rischard', 'Stunts': 'Marko Vasiljević', 'Fight Choreographer': 'Slaviša Ivanović', 'Stunt Coordinator': 'Slaviša Ivanović', 'Gaffer': 'Grégoire Bélien', 'First Assistant Camera': 'Melissa Garcia', 'Second Assistant Camera': 'Cyprien Poyet', 'Key Grip': 'Amandine Soares', 'Best Boy Grip': 'Nemanja Subotić'}","['Jovan Ginić', 'Jasna Đuričić', 'Miodrag Jovanović', 'Lazar Kocić', 'Pavle Čemerikić', 'Duško Valentić', 'Helena Buljan', 'Ana Simeunović', 'Boris Isaković', 'Marija Škaričić']"
675082,0,[],['Mexico'],0,['Spanish'],['Drama'],78,,"{'Director': 'Juan Briseño', 'Screenstory': 'Juan Briseño', 'Screenplay': 'Juan Briseño'}","['Mikael Lacko', 'Martín Saracho', 'Joan Kuri', 'Alejandra Cárdenas', 'Nova Coronel', 'Denisse Corona']"
1241273,0,[],['India'],0,['Hindi'],['Drama'],18,,"{'Director': 'Akshat Singh', 'Director of Photography': 'Hiranya Singh', 'Producer': 'Satendra Singh', 'Writer': 'Akshat Singh', 'Casting': 'Charu Chauhan', 'Music': 'Akshat Singh', 'Sound Designer': 'Akshat Singh', 'Editor': 'Akshat Singh'}","['Manav Bakshi', 'Bhavna Singh', 'Nadeem Khan', 'Shivani Suman', 'Vikas Khandey']"
1279433,0,['Orphan Studio'],['Poland'],0,['Polish'],['Comedy'],94,,"{'Director': 'Sylwester Jakimow', 'Writer': 'Łukasz Sychowicz', 'Producer': 'Roman Szczepanik', 'Still Photographer': 'Przemysław Pączkowski'}","['Jan Peszek', 'Maciej Stuhr', 'Joanna Trzepiecińska', 'Mateusz Król', 'Gabriela Muskała', 'Piotr Pacek', 'Piotr Polak', 'Adam Ferency', 'Franciszek Słomiński', 'Józefina Karnkowska']"
1294261,0,"['La Córnea Digital', 'Alba Lozano']",[],0,[],['Drama'],0,,"{'Director': 'Alba Lozano', 'Writer': 'Alba Lozano', 'Production Director': 'Mercedes del Ama', 'Assistant Director': 'Nitya López', 'Makeup & Hair': 'Esther Villar', 'Director of Photography': 'Aitor Mendilibar', 'Art Direction': 'Corina Herran', 'Costume Designer': 'Karla Biondini', 'Editor': 'Pepa Roig', 'Sound Designer': 'Iñigo Etxarri', 'Sound': 'Fran Alonso', 'Color Grading': 'Jon I. Corres'}","['Izaro Nieto', 'Dorleta Urretabizkaia', 'Arnatz Puertas', 'Nerea Mazo', 'Gaizka Sarasua', 'Lur Korta', 'Miguel Garcés', 'Itziar Manero']"
1021793,0,['Cinema Dal'],['South Korea'],0,['Korean'],['Documentary'],120,,"{'Director': 'Wang Min-cheol', 'Producer': 'Kim Il-kwon', 'Editor': 'Ahn Jee-hwan', 'Director of Photography': 'Wang Min-cheol'}",[]
1282686,3500,[],['United States of America'],0,['English'],"['Thriller', 'Horror']",90,Orphaned siblings Mikaeel & Jane clash over leaving home. Mikaeel's schizophrenia worsens with eerie whispers; a vengeful past resurfaces.,"{'Writer': 'Abdullah Ghazanfar Ali', 'Cinematography': 'Arhum Asif', 'Editor': 'Abdullah Ghazanfar Ali', 'Director': 'Abdullah Ghazanfar Ali', 'Director of Photography': 'Arhum Asif', 'Camera Operator': 'Arhum Asif', 'Sound Design Assistant': 'Abdul Wahab', 'Digital Storyboarding': 'Abdullah Ghazanfar Ali', 'Producer': 'Abdullah Ghazanfar Ali'}","['Abdullah Ghazanfar Ali', 'Meerab Zia', 'Moaz Ikhlas', 'Abdul Wahab', 'Arhum Asif']"
1294347,0,[],[],0,['English'],"['Drama', 'Romance', 'Comedy']",16,,"{'Director': 'Cam Killion', 'Screenplay': 'Cam Killion', 'Director of Photography': 'Meg Weck', 'Editor': 'Olivia Sorley', 'Producer': 'Cam Killion'}","['Cam Killion', 'Marisa Bertani']"
862977,0,[],['South Korea'],0,['Korean'],['Documentary'],83,,"{'Director': 'Jo Eun-sung', 'Producer': 'Jo Eun-sung', 'Cinematography': 'Na Huisuk', 'Editor': 'Baek Sunwoo', 'Music': 'Hwang Haesook'}",[]
1285004,0,['Station Next'],['Denmark'],0,['Danish'],['Drama'],0,,"{'Director': 'Shabnam Alimardani Shafigh', 'Writer': 'Shabnam Alimardani Shafigh', 'Producer': 'Nuhan MD Salah', 'Lighting Director': 'Mathilda Illum Wesnæs', 'Makeup Designer': 'Arame Gaye', 'Editor': 'William Séng Plessing', 'Casting': 'Imelda Wassberg Bjerkø', 'Assistant Camera': 'Melvin Bidstrup', 'Camera Operator': 'Merle Filukka Høeg', 'Assistant Director': 'Maya Rajchenbach Jørgensen', 'Graphic Designer': 'Thea Stephens', 'Location Coordinator': 'Maya Rajchenbach Jørgensen', 'BTS Photographer': 'Imelda Wassberg Bjerkø', 'Still Photographer': 'Thea Stephens', 'Musician': 'Imelda Wassberg Bjerkø', 'Sound Director': 'Frederik Augustus Harding', 'Production Design': 'Benjamin Bak Tikjøb', 'Set Designer': 'Andrea Munkgård Degnbol', 'Title Designer': 'Thea Stephens', 'Music': 'Imelda Wassberg Bjerkø'}","['Yasmin Brandt', 'Clea Quist-Møller', 'Hans E. Fogh', 'Naveed Nasiri', 'Shayan Alimardani Shafigh']"
